"Dublin.Core.Title","Dublin.Core.Description","Dublin.Core.Creator","Dublin.Core.Date","Dublin.Core.Identifier","Dublin.Core.Rights","Dublin.Core.Type","Dublin.Core.Format","twitter_query","twitter_ids_count","twitter_links_count","indexed_links_count","files"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-28","e09de7058b2630f2e6459110f5295d7c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","rząd",25381,393,317,"https://aspw.pl/aspw_temp/e09de7058b2630f2e6459110f5295d7c/all_tweets_id.csv;https://aspw.pl/aspw_temp/e09de7058b2630f2e6459110f5295d7c/domains.json;https://aspw.pl/aspw_temp/e09de7058b2630f2e6459110f5295d7c/twitter_links.csv;https://aspw.pl/aspw_temp/e09de7058b2630f2e6459110f5295d7c/meta.csv;https://aspw.pl/aspw_temp/e09de7058b2630f2e6459110f5295d7c/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-13","e0eac1960e410e16cba772b20046237a","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Kukiz",44074,342,335,"https://aspw.pl/aspw_temp/e0eac1960e410e16cba772b20046237a/all_tweets_id.csv;https://aspw.pl/aspw_temp/e0eac1960e410e16cba772b20046237a/domains.json;https://aspw.pl/aspw_temp/e0eac1960e410e16cba772b20046237a/twitter_links.csv;https://aspw.pl/aspw_temp/e0eac1960e410e16cba772b20046237a/meta.csv;https://aspw.pl/aspw_temp/e0eac1960e410e16cba772b20046237a/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-08","e1606193d97b04952a83d4e1bcd8fcee","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","kościół",9159,307,267,"https://aspw.pl/aspw_temp/e1606193d97b04952a83d4e1bcd8fcee/all_tweets_id.csv;https://aspw.pl/aspw_temp/e1606193d97b04952a83d4e1bcd8fcee/domains.json;https://aspw.pl/aspw_temp/e1606193d97b04952a83d4e1bcd8fcee/twitter_links.csv;https://aspw.pl/aspw_temp/e1606193d97b04952a83d4e1bcd8fcee/meta.csv;https://aspw.pl/aspw_temp/e1606193d97b04952a83d4e1bcd8fcee/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-06","e1f739ef6af093320655f34e64a599c0","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Czechy",875,50,44,"https://aspw.pl/aspw_temp/e1f739ef6af093320655f34e64a599c0/all_tweets_id.csv;https://aspw.pl/aspw_temp/e1f739ef6af093320655f34e64a599c0/domains.json;https://aspw.pl/aspw_temp/e1f739ef6af093320655f34e64a599c0/twitter_links.csv;https://aspw.pl/aspw_temp/e1f739ef6af093320655f34e64a599c0/meta.csv;https://aspw.pl/aspw_temp/e1f739ef6af093320655f34e64a599c0/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-29","e308cc02f89b2a123167ca67ba7228c2","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",15267,619,558,"https://aspw.pl/aspw_temp/e308cc02f89b2a123167ca67ba7228c2/all_tweets_id.csv;https://aspw.pl/aspw_temp/e308cc02f89b2a123167ca67ba7228c2/domains.json;https://aspw.pl/aspw_temp/e308cc02f89b2a123167ca67ba7228c2/twitter_links.csv;https://aspw.pl/aspw_temp/e308cc02f89b2a123167ca67ba7228c2/meta.csv;https://aspw.pl/aspw_temp/e308cc02f89b2a123167ca67ba7228c2/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-31","e3141d2d5eed5f49ebcdb62ad3529a87","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1164,205,137,"https://aspw.pl/aspw_temp/e3141d2d5eed5f49ebcdb62ad3529a87/all_tweets_id.csv;https://aspw.pl/aspw_temp/e3141d2d5eed5f49ebcdb62ad3529a87/domains.json;https://aspw.pl/aspw_temp/e3141d2d5eed5f49ebcdb62ad3529a87/twitter_links.csv;https://aspw.pl/aspw_temp/e3141d2d5eed5f49ebcdb62ad3529a87/meta.csv;https://aspw.pl/aspw_temp/e3141d2d5eed5f49ebcdb62ad3529a87/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-09","e3fe801b34412159333322a82de18d74","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szkoła",23173,267,237,"https://aspw.pl/aspw_temp/e3fe801b34412159333322a82de18d74/all_tweets_id.csv;https://aspw.pl/aspw_temp/e3fe801b34412159333322a82de18d74/domains.json;https://aspw.pl/aspw_temp/e3fe801b34412159333322a82de18d74/twitter_links.csv;https://aspw.pl/aspw_temp/e3fe801b34412159333322a82de18d74/meta.csv;https://aspw.pl/aspw_temp/e3fe801b34412159333322a82de18d74/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-24","e46f861186f684f21987d7956e5b93f7","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Czechy",4202,87,78,"https://aspw.pl/aspw_temp/e46f861186f684f21987d7956e5b93f7/all_tweets_id.csv;https://aspw.pl/aspw_temp/e46f861186f684f21987d7956e5b93f7/domains.json;https://aspw.pl/aspw_temp/e46f861186f684f21987d7956e5b93f7/twitter_links.csv;https://aspw.pl/aspw_temp/e46f861186f684f21987d7956e5b93f7/meta.csv;https://aspw.pl/aspw_temp/e46f861186f684f21987d7956e5b93f7/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-14","e4bc94363863e6fef2c0707352798293","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","wakacje",1,471,399,"https://aspw.pl/aspw_temp/e4bc94363863e6fef2c0707352798293/all_tweets_id.csv;https://aspw.pl/aspw_temp/e4bc94363863e6fef2c0707352798293/domains.json;https://aspw.pl/aspw_temp/e4bc94363863e6fef2c0707352798293/twitter_links.csv;https://aspw.pl/aspw_temp/e4bc94363863e6fef2c0707352798293/meta.csv;https://aspw.pl/aspw_temp/e4bc94363863e6fef2c0707352798293/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-03","e6a5f9130a3ae1be16e6482f6acd463f","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Kanada",2659,106,97,"https://aspw.pl/aspw_temp/e6a5f9130a3ae1be16e6482f6acd463f/all_tweets_id.csv;https://aspw.pl/aspw_temp/e6a5f9130a3ae1be16e6482f6acd463f/domains.json;https://aspw.pl/aspw_temp/e6a5f9130a3ae1be16e6482f6acd463f/twitter_links.csv;https://aspw.pl/aspw_temp/e6a5f9130a3ae1be16e6482f6acd463f/meta.csv;https://aspw.pl/aspw_temp/e6a5f9130a3ae1be16e6482f6acd463f/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-21","e7ca8cfe94297722e5c2866f57047552","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Warszawa",3699,288,257,"https://aspw.pl/aspw_temp/e7ca8cfe94297722e5c2866f57047552/all_tweets_id.csv;https://aspw.pl/aspw_temp/e7ca8cfe94297722e5c2866f57047552/domains.json;https://aspw.pl/aspw_temp/e7ca8cfe94297722e5c2866f57047552/twitter_links.csv;https://aspw.pl/aspw_temp/e7ca8cfe94297722e5c2866f57047552/meta.csv;https://aspw.pl/aspw_temp/e7ca8cfe94297722e5c2866f57047552/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2020-12-14","e82951c26a057259cd71ddb74cf1d87b","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#koronawirus",5538,533,483,"https://aspw.pl/aspw_temp/e82951c26a057259cd71ddb74cf1d87b/all_tweets_id.csv;https://aspw.pl/aspw_temp/e82951c26a057259cd71ddb74cf1d87b/domains.json;https://aspw.pl/aspw_temp/e82951c26a057259cd71ddb74cf1d87b/twitter_links.csv;https://aspw.pl/aspw_temp/e82951c26a057259cd71ddb74cf1d87b/meta.csv;https://aspw.pl/aspw_temp/e82951c26a057259cd71ddb74cf1d87b/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-23","e858a49a0a74ca7ae10465a3dd710a1a","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",42013,1224,1068,"https://aspw.pl/aspw_temp/e858a49a0a74ca7ae10465a3dd710a1a/all_tweets_id.csv;https://aspw.pl/aspw_temp/e858a49a0a74ca7ae10465a3dd710a1a/domains.json;https://aspw.pl/aspw_temp/e858a49a0a74ca7ae10465a3dd710a1a/twitter_links.csv;https://aspw.pl/aspw_temp/e858a49a0a74ca7ae10465a3dd710a1a/meta.csv;https://aspw.pl/aspw_temp/e858a49a0a74ca7ae10465a3dd710a1a/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-11","e8b5170b19d908f7696f79b70c455723","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",16579,630,498,"https://aspw.pl/aspw_temp/e8b5170b19d908f7696f79b70c455723/all_tweets_id.csv;https://aspw.pl/aspw_temp/e8b5170b19d908f7696f79b70c455723/domains.json;https://aspw.pl/aspw_temp/e8b5170b19d908f7696f79b70c455723/twitter_links.csv;https://aspw.pl/aspw_temp/e8b5170b19d908f7696f79b70c455723/meta.csv;https://aspw.pl/aspw_temp/e8b5170b19d908f7696f79b70c455723/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-08","e8bdb143014dd335581f83fdde47609e","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","kościół",1157,52,47,"https://aspw.pl/aspw_temp/e8bdb143014dd335581f83fdde47609e/all_tweets_id.csv;https://aspw.pl/aspw_temp/e8bdb143014dd335581f83fdde47609e/domains.json;https://aspw.pl/aspw_temp/e8bdb143014dd335581f83fdde47609e/twitter_links.csv;https://aspw.pl/aspw_temp/e8bdb143014dd335581f83fdde47609e/meta.csv;https://aspw.pl/aspw_temp/e8bdb143014dd335581f83fdde47609e/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-06","ea42a2662e1096b75ef9ae4ca19fa159","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Białoruś",3364,147,111,"https://aspw.pl/aspw_temp/ea42a2662e1096b75ef9ae4ca19fa159/all_tweets_id.csv;https://aspw.pl/aspw_temp/ea42a2662e1096b75ef9ae4ca19fa159/domains.json;https://aspw.pl/aspw_temp/ea42a2662e1096b75ef9ae4ca19fa159/twitter_links.csv;https://aspw.pl/aspw_temp/ea42a2662e1096b75ef9ae4ca19fa159/meta.csv;https://aspw.pl/aspw_temp/ea42a2662e1096b75ef9ae4ca19fa159/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-09","eb76bf5eee0784459352721e071a551e","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","pandemia",7782,225,202,"https://aspw.pl/aspw_temp/eb76bf5eee0784459352721e071a551e/all_tweets_id.csv;https://aspw.pl/aspw_temp/eb76bf5eee0784459352721e071a551e/domains.json;https://aspw.pl/aspw_temp/eb76bf5eee0784459352721e071a551e/twitter_links.csv;https://aspw.pl/aspw_temp/eb76bf5eee0784459352721e071a551e/meta.csv;https://aspw.pl/aspw_temp/eb76bf5eee0784459352721e071a551e/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-05","eb9a15302dee4489d06339ce90cbe122","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","wielkanoc",11920,427,371,"https://aspw.pl/aspw_temp/eb9a15302dee4489d06339ce90cbe122/all_tweets_id.csv;https://aspw.pl/aspw_temp/eb9a15302dee4489d06339ce90cbe122/domains.json;https://aspw.pl/aspw_temp/eb9a15302dee4489d06339ce90cbe122/twitter_links.csv;https://aspw.pl/aspw_temp/eb9a15302dee4489d06339ce90cbe122/meta.csv;https://aspw.pl/aspw_temp/eb9a15302dee4489d06339ce90cbe122/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-30","eb9d60f130e2a4e578137de6cf3ee967","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","LGBT",8843,74,62,"https://aspw.pl/aspw_temp/eb9d60f130e2a4e578137de6cf3ee967/all_tweets_id.csv;https://aspw.pl/aspw_temp/eb9d60f130e2a4e578137de6cf3ee967/domains.json;https://aspw.pl/aspw_temp/eb9d60f130e2a4e578137de6cf3ee967/twitter_links.csv;https://aspw.pl/aspw_temp/eb9d60f130e2a4e578137de6cf3ee967/meta.csv;https://aspw.pl/aspw_temp/eb9d60f130e2a4e578137de6cf3ee967/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-21","ebd3fd8d0138d9328d975c20cf10f9b3","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","pałac saski",1764,30,28,"https://aspw.pl/aspw_temp/ebd3fd8d0138d9328d975c20cf10f9b3/all_tweets_id.csv;https://aspw.pl/aspw_temp/ebd3fd8d0138d9328d975c20cf10f9b3/domains.json;https://aspw.pl/aspw_temp/ebd3fd8d0138d9328d975c20cf10f9b3/twitter_links.csv;https://aspw.pl/aspw_temp/ebd3fd8d0138d9328d975c20cf10f9b3/meta.csv;https://aspw.pl/aspw_temp/ebd3fd8d0138d9328d975c20cf10f9b3/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-07","ec5b12b0cf49a13be6300e1fc32ad443","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","PiS",78152,929,854,"https://aspw.pl/aspw_temp/ec5b12b0cf49a13be6300e1fc32ad443/all_tweets_id.csv;https://aspw.pl/aspw_temp/ec5b12b0cf49a13be6300e1fc32ad443/domains.json;https://aspw.pl/aspw_temp/ec5b12b0cf49a13be6300e1fc32ad443/twitter_links.csv;https://aspw.pl/aspw_temp/ec5b12b0cf49a13be6300e1fc32ad443/meta.csv;https://aspw.pl/aspw_temp/ec5b12b0cf49a13be6300e1fc32ad443/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-18","ed73808d8895caaf713166aae0bfd5e2","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",783,118,110,"https://aspw.pl/aspw_temp/ed73808d8895caaf713166aae0bfd5e2/all_tweets_id.csv;https://aspw.pl/aspw_temp/ed73808d8895caaf713166aae0bfd5e2/domains.json;https://aspw.pl/aspw_temp/ed73808d8895caaf713166aae0bfd5e2/twitter_links.csv;https://aspw.pl/aspw_temp/ed73808d8895caaf713166aae0bfd5e2/meta.csv;https://aspw.pl/aspw_temp/ed73808d8895caaf713166aae0bfd5e2/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-22","edb7731c0596e9284907b0d5dc6594b0","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepienie",6060,114,81,"https://aspw.pl/aspw_temp/edb7731c0596e9284907b0d5dc6594b0/all_tweets_id.csv;https://aspw.pl/aspw_temp/edb7731c0596e9284907b0d5dc6594b0/domains.json;https://aspw.pl/aspw_temp/edb7731c0596e9284907b0d5dc6594b0/twitter_links.csv;https://aspw.pl/aspw_temp/edb7731c0596e9284907b0d5dc6594b0/meta.csv;https://aspw.pl/aspw_temp/edb7731c0596e9284907b0d5dc6594b0/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-21","ee8544fcb480bc9271d0e2ff1a9abdce","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","TSUE",18962,252,216,"https://aspw.pl/aspw_temp/ee8544fcb480bc9271d0e2ff1a9abdce/all_tweets_id.csv;https://aspw.pl/aspw_temp/ee8544fcb480bc9271d0e2ff1a9abdce/domains.json;https://aspw.pl/aspw_temp/ee8544fcb480bc9271d0e2ff1a9abdce/twitter_links.csv;https://aspw.pl/aspw_temp/ee8544fcb480bc9271d0e2ff1a9abdce/meta.csv;https://aspw.pl/aspw_temp/ee8544fcb480bc9271d0e2ff1a9abdce/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-22","ee8f4863d895b3f50cf79af16f569066","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",30050,1280,1202,"https://aspw.pl/aspw_temp/ee8f4863d895b3f50cf79af16f569066/all_tweets_id.csv;https://aspw.pl/aspw_temp/ee8f4863d895b3f50cf79af16f569066/domains.json;https://aspw.pl/aspw_temp/ee8f4863d895b3f50cf79af16f569066/twitter_links.csv;https://aspw.pl/aspw_temp/ee8f4863d895b3f50cf79af16f569066/meta.csv;https://aspw.pl/aspw_temp/ee8f4863d895b3f50cf79af16f569066/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-25","eea4cf59932e314cbf36a78b0c9a9a08","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",2989,458,397,"https://aspw.pl/aspw_temp/eea4cf59932e314cbf36a78b0c9a9a08/all_tweets_id.csv;https://aspw.pl/aspw_temp/eea4cf59932e314cbf36a78b0c9a9a08/domains.json;https://aspw.pl/aspw_temp/eea4cf59932e314cbf36a78b0c9a9a08/twitter_links.csv;https://aspw.pl/aspw_temp/eea4cf59932e314cbf36a78b0c9a9a08/meta.csv;https://aspw.pl/aspw_temp/eea4cf59932e314cbf36a78b0c9a9a08/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2020-11-26","efa2c116ceb8bcba27e298010bddc5ff","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#strajkkobiet",10000,120,101,"https://aspw.pl/aspw_temp/efa2c116ceb8bcba27e298010bddc5ff/all_tweets_id.csv;https://aspw.pl/aspw_temp/efa2c116ceb8bcba27e298010bddc5ff/domains.json;https://aspw.pl/aspw_temp/efa2c116ceb8bcba27e298010bddc5ff/twitter_links.csv;https://aspw.pl/aspw_temp/efa2c116ceb8bcba27e298010bddc5ff/meta.csv;https://aspw.pl/aspw_temp/efa2c116ceb8bcba27e298010bddc5ff/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-29","f02747e0582b81191f8823e2aa3465c9","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Rzeszów",3927,363,328,"https://aspw.pl/aspw_temp/f02747e0582b81191f8823e2aa3465c9/all_tweets_id.csv;https://aspw.pl/aspw_temp/f02747e0582b81191f8823e2aa3465c9/domains.json;https://aspw.pl/aspw_temp/f02747e0582b81191f8823e2aa3465c9/twitter_links.csv;https://aspw.pl/aspw_temp/f02747e0582b81191f8823e2aa3465c9/meta.csv;https://aspw.pl/aspw_temp/f02747e0582b81191f8823e2aa3465c9/base_index.json"
